mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score
0.01722440719604492,0.002198546754481796,4.133186006546021,0.16518871162312934,15,2,distance,"OrderedDict([('n_neighbors', 15), ('p', 2), ('weights', 'distance')])",0.8421416292059603,0.8377192442198027,0.8398747085233007,0.8363841820236384,0.8346463681245138,0.8381532264194433,0.002626281445163379,13,0.9984195485234371,0.9982203228673399,0.9981223414519736,0.9979233939651591,0.9980232081469358,0.9981417629909691,0.0001705602151017872,4
0.024748897552490233,0.004094034968606065,21.893012475967407,0.2726595579294258,19,1,distance,"OrderedDict([('n_neighbors', 19), ('p', 1), ('weights', 'distance')])",0.8439494959390197,0.8337838832051803,0.8422471597884282,0.8365803660934977,0.8339237937833924,0.8380969397619037,0.004237790461691705,14,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.019484710693359376,0.0013033911349136355,21.12813639640808,0.12242753018038416,21,1,distance,"OrderedDict([('n_neighbors', 21), ('p', 1), ('weights', 'distance')])",0.8443531978553267,0.8324170381376919,0.8416450263972082,0.8388925005747409,0.8325837836736367,0.8379783093277208,0.004794755629327038,15,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.015584993362426757,0.00276739028833606,17.620623922348024,0.09677982011599136,11,1,distance,"OrderedDict([('n_neighbors', 11), ('p', 1), ('weights', 'distance')])",0.8432432242711836,0.8345561386217613,0.8416571007990864,0.8359307999163081,0.8329134379315636,0.8376601403079806,0.004057170142260254,16,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.01907482147216797,0.0016360322965563434,22.44801607131958,0.1568209833896275,13,1,distance,"OrderedDict([('n_neighbors', 13), ('p', 1), ('weights', 'distance')])",0.8436427982975337,0.8346921916289316,0.8410523616774928,0.8357212758713728,0.8331583199121543,0.8376533894774971,0.004003334512939607,17,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.020848464965820313,0.0029034814976429506,2.893040180206299,0.04792339842728228,13,2,distance,"OrderedDict([('n_neighbors', 13), ('p', 2), ('weights', 'distance')])",0.8415350900545144,0.8373306590517067,0.8391942354851836,0.8359068844815916,0.8328263128820003,0.8373586363909993,0.0029483050034305254,18,0.9984195485234371,0.9982203228673399,0.9981223414519736,0.9979233939651591,0.9980232081469358,0.9981417629909691,0.0001705602151017872,4
0.017937088012695314,0.0031063882213546506,17.735682487487793,0.04781355591524051,9,1,distance,"OrderedDict([('n_neighbors', 9), ('p', 1), ('weights', 'distance')])",0.8439324333611082,0.8340650932887455,0.8397782202152393,0.8345776530751292,0.830746237040001,0.8366199273960447,0.00466145593430288,19,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.025079345703125,0.002846408886334847,23.81359906196594,0.08548000902431302,7,1,distance,"OrderedDict([('n_neighbors', 7), ('p', 1), ('weights', 'distance')])",0.8404761904761905,0.8323871976623406,0.84008314989732,0.8333219544709427,0.8340741076104623,0.8360685200234512,0.003481903197328566,20,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.022598791122436523,0.00164607573598146,2.886744737625122,0.0766070969220583,11,2,distance,"OrderedDict([('n_neighbors', 11), ('p', 2), ('weights', 'distance')])",0.842551425533357,0.8347893878770347,0.8393272684842883,0.8335918189031517,0.8298984172326347,0.8360316636060933,0.004438042571684141,21,0.9984195485234371,0.9982203228673399,0.9981223414519736,0.9979233939651591,0.9980232081469358,0.9981417629909691,0.0001705602151017872,4
0.01984410285949707,0.0015079303010278751,2.9029618740081786,0.04027408151725402,9,2,distance,"OrderedDict([('n_neighbors', 9), ('p', 2), ('weights', 'distance')])",0.8416529773399295,0.8339905870753661,0.8387487790239252,0.8337726956140099,0.8268025388408022,0.8349935155788065,0.005060411077809594,22,0.9984195485234371,0.9982203228673399,0.9981223414519736,0.9979233939651591,0.9980232081469358,0.9981417629909691,0.0001705602151017872,4
0.02636995315551758,0.0014760577268309904,19.939020586013793,0.1563506414601804,5,1,distance,"OrderedDict([('n_neighbors', 5), ('p', 1), ('weights', 'distance')])",0.8371601738332868,0.8313764355460573,0.8398067421905221,0.8329932402868565,0.8308405585428024,0.8344354300799051,0.0034824038432326797,23,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.022274589538574217,0.00615011885971149,3.624338150024414,0.12918228224067418,7,2,distance,"OrderedDict([('n_neighbors', 7), ('p', 2), ('weights', 'distance')])",0.8350682050132088,0.8344022258510471,0.83917360954806,0.8312535918241041,0.82541208022559,0.833061942492402,0.004581799817185332,24,0.9984195485234371,0.998220879674627,0.9981223414519736,0.9979233939651591,0.9980232081469358,0.9981418743524266,0.00017061164575058051,2
0.02134852409362793,0.005643835047194551,3.101064443588257,0.03665144452717442,5,2,distance,"OrderedDict([('n_neighbors', 5), ('p', 2), ('weights', 'distance')])",0.8317742737410327,0.8311561518054911,0.8350982280425858,0.8314177048178646,0.8263858718974884,0.8311664460608925,0.0027837201837386458,25,0.9984195485234371,0.998220879674627,0.9981223414519736,0.9979233939651591,0.9980232081469358,0.9981418743524266,0.00017061164575058051,2
0.02218451499938965,0.0021148311699398423,17.958369159698485,0.03419297109493575,3,1,distance,"OrderedDict([('n_neighbors', 3), ('p', 1), ('weights', 'distance')])",0.8319420756392194,0.8293828193310392,0.8396249040524685,0.8318048004405617,0.8227727929849832,0.8311054784896544,0.005406861570237022,26,0.9984190542948099,0.998219765659375,0.9981211659684771,0.9979227436545482,0.9980213507844745,0.9981408160723368,0.000170800003936981,15
0.023094558715820314,0.0023786920988120965,19.34673261642456,0.04620943279283043,1,1,distance,"OrderedDict([('n_neighbors', 1), ('p', 1), ('weights', 'distance')])",0.8291043466080259,0.8295731363723411,0.8349816933803047,0.8269012028378351,0.8238607098093468,0.8288842178015707,0.003657054957644969,27,0.9980244356542962,0.9977270351304129,0.9980256784062526,0.9979259905355042,0.9977270449155471,0.9978860369284026,0.0001347666667253585,30
0.02496514320373535,0.0020924365909058325,20.204595136642457,0.14610688367254834,1,1,uniform,"OrderedDict([('n_neighbors', 1), ('p', 1), ('weights', 'uniform')])",0.8291043466080259,0.8295731363723411,0.8349816933803047,0.8269012028378351,0.8238607098093468,0.8288842178015707,0.003657054957644969,27,0.9980244356542962,0.9977270351304129,0.9980256784062526,0.9979259905355042,0.9977270449155471,0.9978860369284026,0.0001347666667253585,30
0.03325486183166504,0.002884330278325103,5.075420808792114,0.1866189860446661,3,2,distance,"OrderedDict([('n_neighbors', 3), ('p', 2), ('weights', 'distance')])",0.8253040044708342,0.8234983476438174,0.8316453783846949,0.8261350901244486,0.817653875008568,0.8248473391264726,0.0045087889208016325,29,0.9984195485234371,0.998220879674627,0.9981229285601001,0.9979233939651591,0.9980232081469358,0.9981419917740519,0.00017059836355381118,1
0.02366747856140137,0.0016578496036391663,3.6775643825531006,0.06173338151807362,1,2,uniform,"OrderedDict([('n_neighbors', 1), ('p', 2), ('weights', 'uniform')])",0.8215429348834893,0.8195763246679063,0.8301187032958394,0.8158144349893333,0.8137847876673469,0.820167437100783,0.00567372801808179,30,0.9980250529962963,0.9977270351304129,0.9980256784062526,0.9979259905355042,0.9977270449155471,0.9978861603968026,0.00013489362911771438,28
0.02220149040222168,0.0015359946338044921,3.1855486392974854,0.03618950886707273,1,2,distance,"OrderedDict([('n_neighbors', 1), ('p', 2), ('weights', 'distance')])",0.8215429348834893,0.8195763246679063,0.8301187032958394,0.8158144349893333,0.8137847876673469,0.820167437100783,0.00567372801808179,30,0.9980250529962963,0.9977270351304129,0.9980256784062526,0.9979259905355042,0.9977270449155471,0.9978861603968026,0.00013489362911771438,28
0.025115203857421876,0.0034809191958454426,23.056927394866943,0.31823794743855066,3,1,uniform,"OrderedDict([('n_neighbors', 3), ('p', 1), ('weights', 'uniform')])",0.8175559820104076,0.8155445352475723,0.8228059094480304,0.8204005598025286,0.8027851991512079,0.8158184371319492,0.0069682134617963295,32,0.9015909996241505,0.9004700906552584,0.9013105154291197,0.9034098105294148,0.9001453603444065,0.9013853553164701,0.0011420688622009601,32
0.021004867553710938,0.002306738372104878,17.516787004470824,0.12051372110480743,5,1,uniform,"OrderedDict([('n_neighbors', 5), ('p', 1), ('weights', 'uniform')])",0.8195444490869319,0.8090220243774984,0.8126384581302615,0.8066623216274864,0.8045969431013741,0.8104928392647105,0.0052561026257164755,33,0.8660672887649024,0.8696654469055566,0.866385432647904,0.8689301526302162,0.8696074321813452,0.8681311506259849,0.001579805908812601,34
0.020694446563720704,0.001305304608623085,2.525531768798828,0.0867390952599507,3,2,uniform,"OrderedDict([('n_neighbors', 3), ('p', 2), ('weights', 'uniform')])",0.8118951431295203,0.8080539604483783,0.8161181033902717,0.8111791719655221,0.7969025050828911,0.8088297768033167,0.006494575189950256,34,0.8975347879794012,0.8927744142296021,0.89416819032419,0.8983584985414399,0.8949119091279463,0.8955495600405161,0.0020903339791822433,33
0.021895599365234376,0.00541774231980891,22.585410165786744,0.046630326590202296,7,1,uniform,"OrderedDict([('n_neighbors', 7), ('p', 1), ('weights', 'uniform')])",0.8116025161901991,0.7923378276773629,0.8061746482562184,0.7937709215242255,0.8078489604890318,0.8023469748274075,0.007801534374044053,35,0.845015984845102,0.8466540332403708,0.8478983683168546,0.8475266612239531,0.8495550796787654,0.8473300254610091,0.001491596121706254,36
0.022904253005981444,0.005921395092155297,2.9747287750244142,0.03857948593006675,5,2,uniform,"OrderedDict([('n_neighbors', 5), ('p', 2), ('weights', 'uniform')])",0.8013529293816837,0.7946297699010278,0.7971571724621225,0.8010960238940474,0.7946305391048161,0.7977732869487395,0.0029662292984800527,36,0.8560967620227793,0.8584113106050577,0.8571979402292401,0.8573236226622954,0.8587425699726853,0.8575544410984115,0.0009435119374984267,35
0.01987771987915039,0.0012072263049158869,18.32435917854309,0.10356337273483575,9,1,uniform,"OrderedDict([('n_neighbors', 9), ('p', 1), ('weights', 'uniform')])",0.8079361604402491,0.7916885802894268,0.7898816672047131,0.7890373865524468,0.7884592085979483,0.7934006006169568,0.007349168625041183,37,0.8315399118590681,0.8315717021605088,0.8328508167080154,0.8342252616778357,0.8316167968027537,0.8323608978416364,0.0010551215259023458,38
0.02082715034484863,0.002166805639097613,3.143506956100464,0.031032219367676857,7,2,uniform,"OrderedDict([('n_neighbors', 7), ('p', 2), ('weights', 'uniform')])",0.8003501161144582,0.7867734417131393,0.7922901210990525,0.791984888454649,0.7879302671088182,0.7918657668980235,0.004766516179329297,38,0.8355808373896588,0.8345028156651385,0.8386243303359631,0.8383512586354821,0.8375188798506694,0.8369156243753825,0.001609219756679956,37
0.016997337341308594,0.00211020499423805,17.54982371330261,0.06459540530881583,11,1,uniform,"OrderedDict([('n_neighbors', 11), ('p', 1), ('weights', 'uniform')])",0.7958076025329828,0.7855150985853996,0.7901061830659641,0.7909258999322406,0.7821421021055338,0.7888993772444242,0.0046989543619237895,39,0.8161750407361086,0.8179795388024675,0.8165256566761987,0.8225913594048908,0.8157368503092641,0.817801689185786,0.002510393396433755,40
0.02075161933898926,0.0007436181016146469,17.474686002731325,0.021856493973962218,13,1,uniform,"OrderedDict([('n_neighbors', 13), ('p', 1), ('weights', 'uniform')])",0.7874326490124859,0.7790037164465862,0.7859728751283298,0.7903133832498637,0.7846050572187113,0.7854655362111954,0.003744972235597097,40,0.8068394165210703,0.8124478752059491,0.8079064511767204,0.8135350180594674,0.8107981920678748,0.8103053906062163,0.002570271338703044,41
0.020998573303222655,0.00034251962210370265,3.0473382472991943,0.04608167377460859,9,2,uniform,"OrderedDict([('n_neighbors', 9), ('p', 2), ('weights', 'uniform')])",0.7961008543974883,0.7787884250208182,0.7804702566972874,0.7897965310848098,0.7803593187371002,0.7851030771875007,0.00673529086176928,41,0.8202729229006267,0.8207622566288235,0.8213140796056478,0.8222393885184582,0.8207453667256582,0.8210668028758429,0.000672668997448084,39
0.019053173065185548,0.0012334710887177405,17.703345155715944,0.10446355336493858,15,1,uniform,"OrderedDict([('n_neighbors', 15), ('p', 1), ('weights', 'uniform')])",0.7863981859269105,0.7721919500764254,0.7843085514986394,0.780933182566451,0.7783761000510824,0.7804415940239017,0.0049598164707470955,42,0.8015959956657126,0.8028438732126975,0.8000553302014795,0.8041367894426479,0.8041942719387986,0.8025652520922671,0.0015773541739924684,43
0.018935203552246094,0.0032931806490095116,3.007083225250244,0.06140235270836109,11,2,uniform,"OrderedDict([('n_neighbors', 11), ('p', 2), ('weights', 'uniform')])",0.7910202836283089,0.7724847147077125,0.7811235037694575,0.780557316932055,0.7683867733284454,0.7787145184731958,0.007824368947100074,43,0.8092961256403362,0.810265121841057,0.8073422443652394,0.8109620246303573,0.8062843519613809,0.8088299736876742,0.0017615968663421931,42
0.018208837509155272,0.004264804991629221,17.59397597312927,0.10133323203044105,17,1,uniform,"OrderedDict([('n_neighbors', 17), ('p', 1), ('weights', 'uniform')])",0.7826972884958198,0.7728313062569059,0.7811112244670609,0.7743525239037061,0.776158531270866,0.7774301748788718,0.0038348720322161755,44,0.7915750630982286,0.7966731976711996,0.7956215748265723,0.798301488762591,0.7956966077909089,0.7955735864299,0.0022206405379571873,45
0.02507157325744629,0.002985646465923284,2.7538492679595947,0.05802711681478322,13,2,uniform,"OrderedDict([('n_neighbors', 13), ('p', 2), ('weights', 'uniform')])",0.7822667140935831,0.7653983837622442,0.7753494774231695,0.7756448369974946,0.7730005826246915,0.7743319989802366,0.00542771886424339,45,0.7962064581121944,0.8006889576902259,0.7952054872861039,0.8003810826642899,0.7988393452548981,0.7982642662015424,0.0022036995827915727,44
0.0265047550201416,0.002854908755868377,3.624660539627075,0.07294787294807094,17,2,uniform,"OrderedDict([('n_neighbors', 17), ('p', 2), ('weights', 'uniform')])",0.7795047696634805,0.7636229769655136,0.772384655723431,0.774895801479166,0.7678261374853999,0.7716468682633982,0.005510486857407935,46,0.7842874699718997,0.788179898307568,0.7887207304940307,0.7871149215952586,0.792964654163471,0.7882535349064456,0.002808716790889218,46
0.0176363468170166,0.002014820910980468,17.664469242095947,0.05722424319986247,21,1,uniform,"OrderedDict([('n_neighbors', 21), ('p', 1), ('weights', 'uniform')])",0.7748493084634345,0.758432019538766,0.7762368452072241,0.7762653690673734,0.7648800520023481,0.7701327188558292,0.007233434153146053,47,0.782606661161323,0.7887479198316208,0.7859054162409588,0.786610411068067,0.7853884320542937,0.7858517680712527,0.001985523178575173,47
0.03187670707702637,0.0027753616826951856,5.106751489639282,0.02884261028199021,19,2,uniform,"OrderedDict([('n_neighbors', 19), ('p', 2), ('weights', 'uniform')])",0.7730051026127078,0.761426888651088,0.765068288680122,0.769739482197435,0.7608778108159628,0.7660235145914631,0.004713187466452935,48,0.7788480600104741,0.7858263416220965,0.7818714524232321,0.7860173636111132,0.78384244266576,0.7832811320665352,0.0026802779291349283,48
0.03179192543029785,0.002249391745625965,5.000252532958984,0.0444428664741673,23,2,uniform,"OrderedDict([('n_neighbors', 23), ('p', 2), ('weights', 'uniform')])",0.7745803927913695,0.7575710930737142,0.7592729996720271,0.7572228596428581,0.7556328746341743,0.7608560439628287,0.006958968436150277,49,0.7718806329246652,0.7757980292192297,0.7687079169132882,0.7723442288843084,0.7726782014431715,0.7722818018769326,0.0022564784391484283,49
0.021653509140014647,0.004595435996750615,2.8850953578948975,0.07259012142220686,25,2,uniform,"OrderedDict([('n_neighbors', 25), ('p', 2), ('weights', 'uniform')])",0.768553274666064,0.7510676652465491,0.7573017908827353,0.7577208740360009,0.7549570170295734,0.7579201243721846,0.005817596124950818,50,0.7701339646627521,0.7729894433625937,0.7648292838476665,0.7712714280862495,0.7723559226149616,0.7703160085148447,0.0029106225284617144,50
