mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score
30.587155485153197,0.3377812541967603,0.5948765754699707,0.1655511258633291,25,sqrt,1,2,300,"OrderedDict([('max_depth', 25), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 300)])",0.8410770788797775,0.8441099500562098,0.8466310861062407,0.8459594611305072,0.8378306164542998,0.843121638525407,0.0032717383099519362,1,0.9876036541509967,0.9890312794736541,0.9843964390549925,0.9860922901759264,0.9862771203803022,0.9866801566471745,0.0015558931483898755,2
29.55856008529663,0.28345485874033316,0.46642065048217773,0.00789482156314686,24,sqrt,1,2,300,"OrderedDict([('max_depth', 24), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 300)])",0.8392522943787147,0.8444796837653981,0.8467844202898551,0.8450351482531081,0.8387364869346068,0.8428576067243366,0.003248833367404357,2,0.9812123921301161,0.9858046378598744,0.9794560422147708,0.9822428548104456,0.9812124762052521,0.9819856806440919,0.002109287253126203,6
23.512100553512575,0.25623762743645767,0.4918111801147461,0.009255320123334831,25,log2,1,2,300,"OrderedDict([('max_depth', 25), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 300)])",0.8410764273751364,0.8439416295381198,0.8478659246589093,0.8437154227767025,0.837247119616171,0.8427693047930079,0.0035101390765549115,3,0.9896997398906879,0.990273843712567,0.9885582232356426,0.9887487182346711,0.9887452823944543,0.9892051614936046,0.0006670903716984644,1
12.340374660491943,0.09865843108630364,0.2628164768218994,0.009223496929740843,22,log2,1,2,154,"OrderedDict([('max_depth', 22), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 154)])",0.8401173636688162,0.8417996786881613,0.8469007244220174,0.845201571636379,0.8395307682484082,0.8427100213327563,0.0028784740042292188,4,0.9753147368421644,0.978895261045932,0.9731397994517863,0.9741381427567193,0.9739486786010908,0.9750873237395385,0.002026939140157428,9
9.36740975379944,0.1624681332024469,0.19005770683288575,0.004426068870771799,24,log2,1,2,107,"OrderedDict([('max_depth', 24), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 107)])",0.8404026576436523,0.8431629730137193,0.8472142033642891,0.8455583446484117,0.8363744374154156,0.8425425232170977,0.0038452318365136844,5,0.9848619340144764,0.9883642435030002,0.9824295330456772,0.9840208319463009,0.9827928498488308,0.9844938784716571,0.002121036717599871,5
25.070984411239625,0.19753289194999007,0.4851375579833984,0.010394214026272374,23,log2,1,2,300,"OrderedDict([('max_depth', 23), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 300)])",0.8406906886513552,0.845134297464591,0.8462055740087542,0.8430975203562097,0.8374681544852742,0.842519246993237,0.0031502081534097856,6,0.9812123921301161,0.9842037322446884,0.9788093662707448,0.9800114096357355,0.9801908137483424,0.9808855428059253,0.0018261696471113045,7
21.82331714630127,0.39478375965141826,0.48828926086425783,0.020899693469450895,24,log2,1,2,300,"OrderedDict([('max_depth', 24), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 300)])",0.8382903857970163,0.8445004253386489,0.8471376821182066,0.8445712500459441,0.836664990721516,0.8422329468042664,0.004030172991052966,7,0.9855215275760414,0.9879837176126163,0.985054842000098,0.9846784415888064,0.9845797459469561,0.9855636549449036,0.001254515703028119,4
30.448498153686522,0.29390551687866123,0.48697800636291505,0.021375061455705904,23,sqrt,1,2,300,"OrderedDict([('max_depth', 23), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 300)])",0.8384024028029096,0.8421809101837052,0.8471151333569585,0.8431864953500056,0.8387485310859789,0.8419266945559116,0.0031966537573004817,8,0.9779732283835579,0.9812123921301161,0.9740472509378999,0.9777958755934455,0.9754061415149321,0.9772869777119902,0.0024565084881973966,8
9.906446886062621,0.12779166306098325,0.15964460372924805,0.0032066049693284483,25,sqrt,1,2,100,"OrderedDict([('max_depth', 25), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 100)])",0.8393306196644037,0.8425768641442328,0.8459436516189431,0.8422477199585751,0.8363744374154156,0.841294658560314,0.003232074830409208,9,0.9864621138552981,0.9882690686242677,0.9835469904376204,0.986281288057442,0.9857016241725451,0.9860522170294347,0.0015188150358008837,3
21.674946784973145,0.3360454606365316,0.4726111888885498,0.01875465034359989,20,log2,1,2,287,"OrderedDict([('max_depth', 20), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 287)])",0.8368695981893923,0.8385253716842072,0.8448467828559836,0.8425465425531915,0.8395475759977911,0.8404671742561132,0.0028657828160475025,10,0.9622677585360706,0.9659646576305034,0.9580225491272772,0.9589728949100542,0.9616560979538196,0.961376791631545,0.002791057530616374,11
