mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score
5.099353837966919,0.1620765371022346,0.011455345153808593,0.002470119556095227,entropy,30,1,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 30), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.9364865876898892,0.9613957201959621,0.9652201732022029,0.9643881199295283,0.9594756031984127,0.957393240843199,0.010654890178742273,1,0.9986273144743844,0.9990224824046459,0.9986481423906598,0.9992928746614234,0.9984817595216363,0.99881451469055,0.00029850577796157105,1
3.156236982345581,0.12167894508267695,0.010932731628417968,0.0033788660788577115,entropy,28,1,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.9372426270506957,0.9609800944358221,0.9642207175931534,0.964886083083563,0.95872638978667,0.9572111823899808,0.010230165572689678,2,0.9972962127175024,0.9976705951140268,0.9980866013099488,0.9988145247548961,0.99737946671158,0.9978494801215907,0.0005561573292131583,3
5.162314939498901,0.1553944540146829,0.013636255264282226,0.0018496709656860104,entropy,27,1,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 27), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.9374906130544833,0.961146490621597,0.9642210108434579,0.9649698023569919,0.9578922981284999,0.9571440430010061,0.010140638684966235,3,0.996630662944995,0.9971922342893937,0.997753834361677,0.9981697923546788,0.9967139244412477,0.9972920896783984,0.0005941887922721689,4
4.686580610275269,0.218829191030104,0.015943384170532225,0.0019434685969742663,entropy,29,1,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 29), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.9371535796264991,0.9608962216381729,0.9643879848393504,0.9648868074343575,0.9582262701102762,0.9571101727297313,0.010269255517514978,4,0.9980865562794463,0.9982945438192352,0.9983569725306644,0.9991472900162952,0.997982612085782,0.9983735949462847,0.00040997274060958254,2
3.6951680183410645,0.10805385070527533,0.008918952941894532,0.0011222748874361805,gini,30,1,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 30), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.9377649436261647,0.9589773074611714,0.9626383787817991,0.9629722121990116,0.9603888021920275,0.9565483288520349,0.009505995145221378,5,0.9926370539955274,0.996672251925555,0.997296273817319,0.9967971182724129,0.9973794687292306,0.9961564333480091,0.001780877808451247,6
5.197284364700318,0.1718615459129127,0.01268000602722168,0.002319184839705408,entropy,30,1,3,"OrderedDict([('criterion', 'entropy'), ('max_depth', 30), ('min_samples_leaf', 1), ('min_samples_split', 3)])",0.933895729400527,0.9608954205144382,0.9635583097361767,0.9657215150943033,0.9583132327336175,0.9564768414958126,0.011562127651638294,6,0.9978785794109848,0.9968178428653351,0.9967971297934475,0.9972130845328826,0.9965059638855271,0.9970425200976354,0.0004746948979850002,5
3.9556763648986815,0.0982884153549794,0.011645650863647461,0.00128923466591717,gini,28,1,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 28), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.9366871627522911,0.9577288022680246,0.9628046272225028,0.9631390946525644,0.9611390789796813,0.9562997531750128,0.009992046205494338,7,0.9910145243791211,0.9949043155007561,0.996027587233328,0.9954868195024269,0.9961939633752556,0.9947254419981775,0.001909698314272989,7
3.9755295276641847,0.12744952473882706,0.011542844772338866,0.0020837628398900562,entropy,24,1,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 24), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.9354167830946221,0.959231903760026,0.9625586643224011,0.9628048002571585,0.9553090769757623,0.955064245681994,0.010193474365776918,8,0.9917844489739429,0.9939060860147164,0.994301401140953,0.9944261426800782,0.9927206501833745,0.993427745798613,0.0010187529647093902,8
3.691429281234741,0.10466186482744551,0.009354352951049805,0.00043922699861488796,gini,23,1,3,"OrderedDict([('criterion', 'gini'), ('max_depth', 23), ('min_samples_leaf', 1), ('min_samples_split', 3)])",0.9343587490942773,0.9540612771074515,0.960059300751444,0.9588102993344623,0.9558129325669014,0.9526205117709072,0.009374522739106592,9,0.9843159487134984,0.987394943565213,0.9873755658892016,0.985940107740003,0.987645765218208,0.9865344662252248,0.0012615813337214967,10
3.069257974624634,0.09503506670392745,0.009615182876586914,0.0013516501482537485,entropy,28,2,5,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 2), ('min_samples_split', 5)])",0.9247014731564895,0.9560625477891911,0.9600659189196403,0.9593177222849725,0.9544895487011644,0.9509274421702916,0.013272286322021857,10,0.9903079886714217,0.9871667526806225,0.9874584837069244,0.9878327425074831,0.9868555372929652,0.9879243009718834,0.0012347850777066026,9
3.4966273307800293,0.10074110588941176,0.009367084503173828,0.0004384248024104628,entropy,22,1,10,"OrderedDict([('criterion', 'entropy'), ('max_depth', 22), ('min_samples_leaf', 1), ('min_samples_split', 10)])",0.9271821708710448,0.9525726974026835,0.956486466609735,0.958400118102134,0.9492388302995984,0.9487760566570392,0.011251644538216579,11,0.980635984270144,0.9804906527271542,0.9804916276437936,0.9809908061867159,0.9778917754757779,0.9801001692607171,0.001119200783673726,12
