mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score
1.2392033100128175,0.055421828400979166,0.005950784683227539,0.000156647110156745,gini,30,3,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 30), ('min_samples_leaf', 3), ('min_samples_split', 2)])",0.7934429639497982,0.8011456554879551,0.8041237776634071,0.8024565834332102,0.7895101442354563,0.7981358249539655,0.00565701199560169,12,0.9071523302732246,0.8979022585824012,0.9001243099756029,0.8966348614519697,0.9042534886269065,0.901213449782021,0.003940198508746921,12
1.177429723739624,0.05094074097689477,0.0077015399932861325,0.001176422884270492,entropy,30,4,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 30), ('min_samples_leaf', 4), ('min_samples_split', 2)])",0.7898251389881045,0.792533056175626,0.7959717597194294,0.7840529226806077,0.7987098102091148,0.7922185375545764,0.005074009109673685,13,0.8819643135966919,0.8810296787228448,0.8836020641931102,0.8738183513796876,0.8860046257005658,0.8812838067185801,0.004096855956590721,14
1.8487899780273438,0.0672551299592623,0.009788846969604493,0.004366896877224147,entropy,24,1,12,"OrderedDict([('criterion', 'entropy'), ('max_depth', 24), ('min_samples_leaf', 1), ('min_samples_split', 12)])",0.7914490408003418,0.7946963553569505,0.7970854424437597,0.7773400922512703,0.7992597810256692,0.7919661423755983,0.0077594741722325,14,0.875072634017698,0.8827225925728243,0.8898170809428401,0.8640099925435802,0.8876638598541697,0.8798572319862223,0.009406164966354172,15
1.2681947231292725,0.04764332673430992,0.006299448013305664,0.00041161511528293684,gini,21,3,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 21), ('min_samples_leaf', 3), ('min_samples_split', 2)])",0.7873781711221672,0.7948009789996585,0.8015940014805263,0.7944255603508708,0.7792186035788127,0.7914834631064072,0.007604801583471864,15,0.8843129097191496,0.8730793475737857,0.8804506573957345,0.8757894325702034,0.8778440174278603,0.8782952729373467,0.003861253150982257,16
1.1242117881774902,0.0606752034856724,0.00858621597290039,0.002544058996488649,gini,28,2,10,"OrderedDict([('criterion', 'gini'), ('max_depth', 28), ('min_samples_leaf', 2), ('min_samples_split', 10)])",0.7812967557342612,0.7939400124608016,0.7996102843093662,0.7879379364416546,0.7836003615965902,0.7892770701085348,0.006726396704334679,16,0.8863431604033989,0.8749968828705856,0.8831318838064641,0.8857611125850628,0.8875680316389841,0.8835602142608991,0.004520297651260722,13
1.2278198719024658,0.03484588259710288,0.006805896759033203,0.0011557586772062145,gini,20,1,9,"OrderedDict([('criterion', 'gini'), ('max_depth', 20), ('min_samples_leaf', 1), ('min_samples_split', 9)])",0.7799499992834995,0.7880750491446853,0.7989433197108644,0.7882957910721362,0.7795855652464905,0.7869699448915352,0.007073182129014097,17,0.8723076465163218,0.8618432651708539,0.8726282008077519,0.8690906778505789,0.8716845764854615,0.8695108733661936,0.004030717935814147,17
1.1847201824188232,0.03660498586149558,0.007018089294433594,0.0012834276603063159,entropy,30,1,19,"OrderedDict([('criterion', 'entropy'), ('max_depth', 30), ('min_samples_leaf', 1), ('min_samples_split', 19)])",0.7744432058821717,0.7831980793218924,0.7945900582510654,0.7733286892653365,0.78623958736782,0.7823599240176573,0.007868520859476036,18,0.860685096653202,0.8630340791570571,0.8673829514048307,0.858942386824443,0.8718141880014318,0.864371740408193,0.004675809619322873,18
1.3499145984649659,0.018552749408041715,0.008205127716064454,0.0010158683609834847,gini,16,1,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 16), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.7793025635162489,0.7742220541637214,0.7869397887955092,0.7835378911785618,0.7825565513362696,0.781311769798062,0.004300713265794364,19,0.8608486126138677,0.8424481392094314,0.8604767381833918,0.8526625712239778,0.8558057697045329,0.8544483661870403,0.006728171798104511,20
1.2281806468963623,0.04327048110938222,0.006615352630615234,0.0011763352866374487,gini,30,1,19,"OrderedDict([('criterion', 'gini'), ('max_depth', 30), ('min_samples_leaf', 1), ('min_samples_split', 19)])",0.7655298627582536,0.7857738276024436,0.7840171278995013,0.7817199200457767,0.7671158241732291,0.7768313124958409,0.008690414060821362,20,0.8490794706584821,0.8549934866842253,0.8552896776675618,0.8583780588079634,0.86246897896728,0.8560419345571025,0.004402395104382364,19
0.8666844367980957,0.21467312740323927,0.006256961822509765,0.0019546376423030224,entropy,27,4,19,"OrderedDict([('criterion', 'entropy'), ('max_depth', 27), ('min_samples_leaf', 4), ('min_samples_split', 19)])",0.7678797661209722,0.7774038932180785,0.7867367783791304,0.7681273648092226,0.7763219749395895,0.7752939554933986,0.006968171680759872,21,0.8410252051912066,0.8453135564580155,0.8462292786508787,0.8394214970255017,0.846756522842175,0.8437492120335556,0.0029594307787963905,23
1.4883482456207275,0.05073559571843947,0.006647729873657226,0.001137437412198977,entropy,24,4,18,"OrderedDict([('criterion', 'entropy'), ('max_depth', 24), ('min_samples_leaf', 4), ('min_samples_split', 18)])",0.770681460229278,0.7757689997041339,0.7873244202050145,0.7647343731008243,0.7736893283226307,0.7744397163123763,0.007438599955796618,22,0.8420518795256182,0.8437290898725259,0.8442512195080365,0.834519157767939,0.8428547193567328,0.8414812132061705,0.0035611312679629395,24
1.1505294799804688,0.03430754692576947,0.009679269790649415,0.002233070094762008,entropy,28,5,17,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 5), ('min_samples_split', 17)])",0.7677110128229214,0.773026164602843,0.7823328416064229,0.7715931298126834,0.7749638850171074,0.7739254067723957,0.004829704794471877,23,0.8495933166870198,0.8479938896537275,0.8483275544383679,0.8442999951414949,0.8494536060129445,0.8479336723867108,0.0019197394064803897,21
1.1202058792114258,0.045315351787982745,0.00658111572265625,0.0012697120462400822,entropy,22,5,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 22), ('min_samples_leaf', 5), ('min_samples_split', 2)])",0.7674358896604704,0.7748017095994311,0.7783256726925881,0.7651305928875889,0.7827685045666131,0.7736924738813382,0.006595785326507367,24,0.8370074767543998,0.8455063766003291,0.8487341422699286,0.8336926019963532,0.8588746605871389,0.84476305164163,0.008923714439440542,22
1.1810360431671143,0.04207897193098512,0.006796121597290039,0.0011599141548970884,gini,19,1,20,"OrderedDict([('criterion', 'gini'), ('max_depth', 19), ('min_samples_leaf', 1), ('min_samples_split', 20)])",0.7623872118738961,0.765259745559812,0.7830466964334362,0.7699619518935292,0.7629620613072103,0.7687235334135767,0.007642356142021947,25,0.8284373615550785,0.825843369091996,0.834451981494126,0.8316710263469695,0.835220830381664,0.8311249137739669,0.0035570156752826455,25
1.1036155700683594,0.02647698625189548,0.006293869018554688,0.000978223249525339,entropy,30,10,11,"OrderedDict([('criterion', 'entropy'), ('max_depth', 30), ('min_samples_leaf', 10), ('min_samples_split', 11)])",0.7633609601620702,0.7721163017592488,0.7685294418463382,0.7687237047762001,0.7627621435966311,0.7670985104280976,0.0035395030872684146,26,0.8324152424412761,0.8252285922108551,0.8249874669988225,0.8259735980228656,0.831418551231502,0.8280046901810643,0.0032262395924204904,27
1.1342239856719971,0.05194987129070694,0.007296562194824219,0.0015062262608117726,entropy,30,10,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 30), ('min_samples_leaf', 10), ('min_samples_split', 2)])",0.7633609601620702,0.7721163017592488,0.7685294418463382,0.7687237047762001,0.7627621435966311,0.7670985104280976,0.0035395030872684146,26,0.8324152424412761,0.8252285922108551,0.8249874669988225,0.8259735980228656,0.831418551231502,0.8280046901810643,0.0032262395924204904,27
1.7982829570770265,0.07575371261398016,0.007802629470825195,0.0022239599260455876,entropy,30,7,20,"OrderedDict([('criterion', 'entropy'), ('max_depth', 30), ('min_samples_leaf', 7), ('min_samples_split', 20)])",0.7623872118738961,0.7699794981197695,0.7713008251914713,0.7667261161561618,0.7645215490387425,0.7669830400760083,0.003312660984821523,28,0.829902018948994,0.8292786814937232,0.8302791780321803,0.8296017957490047,0.8320330704539636,0.8302189489355731,0.0009654107894417809,26
1.1883520126342773,0.03220172416827024,0.00710911750793457,0.0012759068699513749,entropy,29,10,20,"OrderedDict([('criterion', 'entropy'), ('max_depth', 29), ('min_samples_leaf', 10), ('min_samples_split', 20)])",0.763361978602556,0.7721163017592488,0.7685294418463382,0.7663263565717675,0.7629587427269634,0.7666585643013748,0.0034045146460274624,29,0.8312684513791493,0.8252285922108551,0.8249874669988225,0.8254132550441862,0.8319028084203995,0.8277601148106826,0.003132866711090012,29
1.3201899528503418,0.04683787916919165,0.006867885589599609,0.0016029640639642754,gini,30,10,4,"OrderedDict([('criterion', 'gini'), ('max_depth', 30), ('min_samples_leaf', 10), ('min_samples_split', 4)])",0.761231986702394,0.7639476127815057,0.7631627257025353,0.7643322766698498,0.7594255763269848,0.762420035636654,0.0018395647889612675,30,0.8149751878102445,0.8270889155175489,0.8184053160716516,0.8267458850577074,0.8228416400334451,0.8220113888981194,0.00472012572677213,30
1.189963150024414,0.05570414432215718,0.0052048683166503905,0.001021224480316969,gini,30,10,20,"OrderedDict([('criterion', 'gini'), ('max_depth', 30), ('min_samples_leaf', 10), ('min_samples_split', 20)])",0.761231986702394,0.7639476127815057,0.7631627257025353,0.7643322766698498,0.7594255763269848,0.762420035636654,0.0018395647889612675,30,0.8149751878102445,0.8270889155175489,0.8184053160716516,0.8267458850577074,0.8228416400334451,0.8220113888981194,0.00472012572677213,30
1.236302947998047,0.08207577675757213,0.01063709259033203,0.0016802018136216068,entropy,22,9,9,"OrderedDict([('criterion', 'entropy'), ('max_depth', 22), ('min_samples_leaf', 9), ('min_samples_split', 9)])",0.7494200301045243,0.7619823931632562,0.7635538700334854,0.754518673979633,0.7637465813365345,0.7586443097234866,0.005716431822062779,32,0.8116168552473684,0.8201396536891388,0.8185591312800578,0.8108088402694842,0.8307550249864442,0.8183759010944985,0.007201836087293482,33
1.7925261497497558,0.09371696389025601,0.010274887084960938,0.0014717913010038224,gini,22,6,20,"OrderedDict([('criterion', 'gini'), ('max_depth', 22), ('min_samples_leaf', 6), ('min_samples_split', 20)])",0.7546381941402154,0.7564935934385886,0.7668186660824088,0.7549181656133528,0.7553144171986492,0.757636607294643,0.004634428933930726,33,0.8162500471071623,0.8135259064166187,0.8195289537278523,0.8161685426236214,0.822465924120287,0.8175878747991083,0.0030940919988106563,34
1.023134708404541,0.03367078906488588,0.007400226593017578,0.0012298203777034039,entropy,15,1,20,"OrderedDict([('criterion', 'entropy'), ('max_depth', 15), ('min_samples_leaf', 1), ('min_samples_split', 20)])",0.760829750579497,0.7502643597823664,0.7619970049015349,0.7429208208922642,0.7649086196107902,0.7561841111532905,0.00827583315532012,34,0.8100817691929932,0.8028599048118993,0.8044582040832704,0.7965008103791941,0.8307861024328698,0.8089373581800453,0.011750261989074024,36
1.6349491596221923,0.05380914989819078,0.007202243804931641,0.0020558777621825547,entropy,18,10,20,"OrderedDict([('criterion', 'entropy'), ('max_depth', 18), ('min_samples_leaf', 10), ('min_samples_split', 20)])",0.7581319182303918,0.7572590866991302,0.756779158088787,0.7379300300864496,0.7671331787020595,0.7554466743613637,0.009546497749028927,35,0.8106974459782517,0.8007261344279173,0.8005427336419397,0.7871924891469158,0.8297257412690341,0.8057769088928118,0.014114147710274999,37
2.061277484893799,0.1707643869369744,0.009225559234619141,0.0026846740729108112,gini,25,8,7,"OrderedDict([('criterion', 'gini'), ('max_depth', 25), ('min_samples_leaf', 8), ('min_samples_split', 7)])",0.75479950464977,0.7543361430606532,0.7596975931143395,0.7559937682121116,0.7509387153972965,0.7551531448868343,0.002825336319485354,36,0.8168923784023002,0.817122537083494,0.8168318436364577,0.8222278003845084,0.819978745092936,0.8186106609199392,0.002158080188574132,32
0.9901865005493165,0.03726068695911018,0.0056435585021972655,0.0007933138009697282,gini,23,9,8,"OrderedDict([('criterion', 'gini'), ('max_depth', 23), ('min_samples_leaf', 9), ('min_samples_split', 8)])",0.7499885112952978,0.7518495769121463,0.7581772831376437,0.7549043252135437,0.7502473185250176,0.7530334030167298,0.0031111068512978375,37,0.8105114088864285,0.8125088079760916,0.8134244554931984,0.8165282883819358,0.8134113557223135,0.8132768632919936,0.0019416118986409416,35
1.4054723739624024,0.043140502701407665,0.007668542861938477,0.0011093525370689536,entropy,15,6,15,"OrderedDict([('criterion', 'entropy'), ('max_depth', 15), ('min_samples_leaf', 6), ('min_samples_split', 15)])",0.7566069404399707,0.7455275014774688,0.7557122377092103,0.7410767778536844,0.7615337681371181,0.7520914451234905,0.007577143948062826,38,0.8051220615055367,0.7962672884823969,0.7958591062876885,0.7898201170157206,0.8232458737543831,0.8020628894091452,0.011662236069325023,38
1.1068821907043458,0.03181611553450925,0.008431959152221679,0.0017934714569866612,gini,15,10,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 15), ('min_samples_leaf', 10), ('min_samples_split', 2)])",0.7516964078980592,0.7355316385259452,0.747916233376563,0.746830935991174,0.7507943773551038,0.7465539186293692,0.005793962113282263,39,0.7893865338355543,0.7877281475010237,0.7946576718190551,0.7963089682345079,0.8021412192731553,0.7940445081326593,0.005150798321293059,39
1.0316615581512452,0.03399881945372243,0.007147216796875,0.0013108431758341286,entropy,13,5,7,"OrderedDict([('criterion', 'entropy'), ('max_depth', 13), ('min_samples_leaf', 5), ('min_samples_split', 7)])",0.7484051232844302,0.7338449401939147,0.7535005090859523,0.7423274566356582,0.7518750345151315,0.7459906127430174,0.007180402470130236,40,0.7848667499328847,0.7757305782587203,0.7883732244186041,0.7810945433542105,0.8062480792914025,0.7872626350511644,0.010377422187503442,40
1.233332347869873,0.008227722037439251,0.006913185119628906,0.0016628830008712174,gini,13,4,20,"OrderedDict([('criterion', 'gini'), ('max_depth', 13), ('min_samples_leaf', 4), ('min_samples_split', 20)])",0.7483105818409037,0.724811428764111,0.7574048782395832,0.7451280050673479,0.75100009925545,0.7453309986334792,0.01102623363353476,41,0.7869604120154412,0.7718305936616714,0.7900832594873106,0.7856495406767146,0.792735992562096,0.7854519596806467,0.0072437856378621485,41
0.9425465106964112,0.022203560119120048,0.0075757503509521484,0.0011907440374483804,gini,11,10,20,"OrderedDict([('criterion', 'gini'), ('max_depth', 11), ('min_samples_leaf', 10), ('min_samples_split', 20)])",0.7370862069969972,0.7314139005779615,0.7265970996502253,0.7232806305465598,0.7384973292172641,0.7313750333978015,0.005859933799834179,42,0.7610464730687581,0.7669767455959939,0.7577373232020287,0.7499608306132255,0.7712662146536989,0.761397517426741,0.007386975444608993,42
0.7736982822418212,0.009627651912239034,0.007352495193481445,0.0010671888809013594,entropy,8,6,16,"OrderedDict([('criterion', 'entropy'), ('max_depth', 8), ('min_samples_leaf', 6), ('min_samples_split', 16)])",0.7435501597042022,0.7391340646364148,0.7159351637424113,0.7152957471143161,0.6862180513974465,0.7200266373189581,0.020496789232800166,43,0.7502870993097285,0.7576500520313703,0.7286879901760648,0.7330634969990779,0.70562237857051,0.7350622034173503,0.018184262804678632,43
0.42103095054626466,0.006505700613490754,0.006542682647705078,0.001271270650157196,entropy,4,10,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('min_samples_leaf', 10), ('min_samples_split', 2)])",0.7136452251029917,0.7074762764544764,0.7151464461265784,0.7182640930966121,0.7101827382289514,0.712942955801922,0.0037727029575344243,44,0.7099649922300137,0.7183360611636767,0.7174149655228346,0.7191526806354153,0.7126368092799766,0.7155011017663834,0.003574537109772061,44
0.42296390533447265,0.005902988133639024,0.008887004852294923,0.0015401825550532967,entropy,4,10,20,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('min_samples_leaf', 10), ('min_samples_split', 20)])",0.7136452251029917,0.7074762764544764,0.7151464461265784,0.7182640930966121,0.7101827382289514,0.712942955801922,0.0037727029575344243,44,0.7099649922300137,0.7183360611636767,0.7174149655228346,0.7191526806354153,0.7126368092799766,0.7155011017663834,0.003574537109772061,44
0.4205310344696045,0.0096853626905457,0.0068054676055908205,0.0011890246043189372,gini,4,1,3,"OrderedDict([('criterion', 'gini'), ('max_depth', 4), ('min_samples_leaf', 1), ('min_samples_split', 3)])",0.7149268942733236,0.7080173305281175,0.7127279990557729,0.7103190095300351,0.7090948540631887,0.7110172174900876,0.0025057790565019824,46,0.7101822516808989,0.7205753300350208,0.713260067070369,0.7118814124811197,0.710130580206223,0.7132059282947262,0.0038643431857909812,46
0.30647597312927244,0.0043196497895849695,0.006058359146118164,0.0011238571087117393,gini,3,7,2,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 7), ('min_samples_split', 2)])",0.7141126914036853,0.7045076212445284,0.7133401877834796,0.706947331947332,0.7129057328263767,0.7103627130410803,0.0038817926567920598,47,0.7098169634617117,0.7152503223806914,0.7133994669229278,0.7064274952206417,0.7161943608750292,0.7122177217722004,0.003624836840184393,47
0.5449065685272216,0.04835549054944867,0.007782936096191406,0.001877781804771723,gini,3,1,20,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 1), ('min_samples_split', 20)])",0.7141126914036853,0.7045076212445284,0.7133401877834796,0.706947331947332,0.7129057328263767,0.7103627130410803,0.0038817926567920598,47,0.7098169634617117,0.7152503223806914,0.7133994669229278,0.7064274952206417,0.7161943608750292,0.7122177217722004,0.003624836840184393,47
0.3774097919464111,0.007957030086320815,0.011159276962280274,0.0013180925603009743,gini,3,10,9,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('min_samples_leaf', 10), ('min_samples_split', 9)])",0.7141126914036853,0.7045076212445284,0.7133401877834796,0.706947331947332,0.7129057328263767,0.7103627130410803,0.0038817926567920598,47,0.7098169634617117,0.7152503223806914,0.7133994669229278,0.7064274952206417,0.7161943608750292,0.7122177217722004,0.003624836840184393,47
0.31455326080322266,0.008413767644351238,0.007686805725097656,0.0008049579347203994,entropy,3,1,2,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('min_samples_leaf', 1), ('min_samples_split', 2)])",0.7068974923084718,0.6958374728457718,0.7138105617903847,0.7059419821631464,0.7033824986653262,0.7051740015546202,0.0058056978604328355,50,0.7023338148532435,0.7072316165828961,0.7152874113508387,0.7058698123812758,0.7032324383242884,0.7067910186985086,0.004599165056295258,50
